column;Symbol;Year;stockPrice;Sector;numberOfShares;cashAndCashEquivalents;shortTermInvestments;netReceivables;inventory;otherCurrentAssets;propertyPlantEquipmentNet;goodwill;intangibleAssets;longTermInvestments;otherNonCurrentAssets;accountPayables;shortTermDebt;longTermDebt;deferredRevenueNonCurrent;taxPayables;deferredRevenue;otherCurrentLiabilities;deferredTaxLiabilitiesNonCurrent;otherLiabilities;capitalLeaseObligations;preferredStock;commonStock;accumulatedOtherComprehensiveIncomeLoss;othertotalStockholdersEquity;revenue;costOfRevenue;researchAndDevelopmentExpenses;generalAndAdministrativeExpenses;sellingAndMarketingExpenses;sellingGeneralAndAdministrativeExpenses;operatingExpenses;costAndExpenses;interestIncome;depreciationAndAmortization;operatingIncome;operatingIncomeRatio;ebitdaratio;incomeBeforeTaxRatio;netIncomeRatio;epsdiluted
64;AAP;2018;155,46;6;73728000;896527000;0;624972000;4362547000;198408000;1368985000;990237000;550593000;0;48379000;3172790000;0;1045720000;0;119203000;0;593957000;318353000;0;0;0;8000;-44193000;268843000;9580554000;5361141000;0;0;0;3615138000;3615138000;8976279000;0;56588000;238184000;604275000;0,06307307489733892;0,08872514052945164;0,05795739995829051;0,04424034351249416;5,73
65;AAP;2017;99,69;6;73846000;546937000;0;606357000;4168492000;105106000;1394138000;994293000;597674000;0;69304000;2894582000;0;1044327000;0;112930000;0;472585000;303620000;0;0;0;8000;-24954000;520046000;9373784000;5288735000;0;0;0;3514837000;3514837000;8803572000;0;58801000;249260000;570212000;0,06083050345516816;0,08836559494010103;0,055501492246887704;0,05072711297806734;6,42
66;AAP;2016;169,12;6;73562000;135178000;0;641252000;4325868000;70466000;1446340000;990877000;640903000;0;64149000;3086177000;306000;1042949000;0;121860000;0;467703000;454282000;0;0;0;8000;-39701000;492950000;9567679000;5311764000;0;0;0;3468317000;3468317000;8780081000;0;59910000;258387000;787598000;0,08231860621578128;0,11048991087598152;0,0772219678356684;0,04803902806521833;6,2
67;AAP;2015;150,51;6;73190000;90782000;0;597788000;4174768000;77408000;1434577000;989484000;687125000;0;82633000;3203922000;598000;1213161000;0;96098000;0;496859000;433925000;0;0;0;7000;-44059000;483623000;9737018000;5314246000;0;0;0;3596992000;3596992000;8911238000;0;65408000;269476000;825780000;0,08480830578725437;0,11171510620602734;0,07732223561669496;0,04861837576966582;6,4
68;AAP;2014;159,28;6;72932000;104671000;0;579825000;3936955000;119589000;1432030000;995426000;748125000;0;45737000;3095365000;582000;1636311000;0;87473000;0;559646000;360903000;0;0;0;7000;-12337000;449901000;9843861000;5390248000;0;0;0;3601903000;3601903000;8992151000;0;73408000;284693000;851710000;0,08652194499698848;0,11575691692517803;0,07937881284589451;0,05016578352741877;6,71
69;AAP;2013;109,92;6;72930000;1112471000;0;277595000;2556557000;42761000;1283970000;199835000;49872000;0;41713000;2180614000;916000;1052668000;0;82179000;0;501076000;91957000;0;0;0;7000;3683000;423403000;6493814000;3241668000;0;0;0;2591828000;2591828000;5833496000;0;36618000;207795000;660318000;0,10168415664507792;0,13409854362936788;0,09646072400595397;0,06032787511314614;5,32
70;AAP;2012;71,51;6;73091000;598111000;0;229866000;2308609000;47614000;1291759000;76389000;28845000;0;32621000;2029814000;627000;604461000;0;73158000;0;456039000;100235000;0;0;0;7000;2667000;493120000;6205003000;3106967000;0;0;0;2440721000;2440721000;5547688000;0;33841000;189544000;657315000;0,10593306723622857;0,1365767268766832;0,10057593848060992;0,062477004443027666;5,22
71;AES;2018;14,46;7;660989011;1166000000;313000000;1595000000;577000000;1364000000;21396000000;1059000000;436000000;1114000000;3404000000;1329000000;1659000000;17636000000;0;250000000;0;1411000000;1280000000;0;0;0;8000000;-2071000000;6276000000;10736000000;8163000000;0;192000000;0;192000000;199000000;8362000000;310000000;1056000000;1003000000;2374000000;0,22112518628912073;0,3697839046199702;0,1879657228017884;0,11205290611028317;1,81
72;AES;2017;10,83;7;660000000;949000000;424000000;1463000000;562000000;3000000000;20296000000;1059000000;366000000;1197000000;3666000000;1371000000;2164000000;17801000000;0;0;0;2493000000;1006000000;0;0;0;8000000;-1876000000;6609000000;10530000000;8066000000;0;215000000;0;215000000;215000000;8281000000;244000000;1170000000;1169000000;2249000000;0,21358024691358024;0,20588793922127255;0,07321937321937322;-0,11025641025641025;-1,76
73;AES;2016;11,62;7;656976744;1305000000;798000000;2166000000;630000000;1512000000;22847000000;1157000000;359000000;621000000;3943000000;1656000000;1303000000;19160000000;0;0;0;2313000000;804000000;0;0;0;8000000;-2756000000;6688000000;13586000000;11153000000;0;194000000;0;194000000;246000000;11399000000;464000000;1431000000;1176000000;2187000000;0,16097453260709554;0,09487707934638599;0,01008390990725747;-0,08317385543942293;-1,72
74;AES;2015;9,57;7;680000000;1262000000;484000000;2473000000;675000000;1972000000;22816000000;1157000000;214000000;610000000;4644000000;1721000000;2529000000;18278000000;0;0;0;2700000000;1090000000;0;0;0;8000000;-3883000000;6881000000;14963000000;12097000000;0;196000000;0;196000000;196000000;12293000000;524000000;1436000000;1144000000;2670000000;0,17844015237586044;0,22395241595936644;0,07498496290850765;0,020450444429592995;0,44
75;AES;2014;13,77;7;718691589;1539000000;709000000;2709000000;702000000;2167000000;25151000000;1458000000;281000000;537000000;3051000000;2278000000;2133000000;18725000000;0;0;0;2586000000;1277000000;0;0;0;8000000;-3286000000;7038000000;17146000000;14058000000;0;187000000;0;187000000;187000000;14245000000;365000000;1471000000;1245000000;2901000000;0,16919398110346437;0,22769158987518956;0,09191648197830397;0,04485011081301761;1,06
76;AES;2013;14,51;7;743000000;1642000000;668000000;2363000000;684000000;2382000000;25112000000;1622000000;297000000;1010000000;3965000000;2259000000;2180000000;18869000000;0;0;0;3214000000;1119000000;0;0;0;8000000;-2882000000;7354000000;15891000000;12644000000;0;220000000;0;220000000;220000000;12864000000;275000000;1482000000;1294000000;3027000000;0,1904851802907306;0,20344849285759234;0,06594927946636461;0,007173872003020577;0,15
77;AES;2012;10,7;7;755000000;1970000000;696000000;2712000000;769000000;2318000000;25913000000;1999000000;429000000;1196000000;2832000000;2638000000;2854000000;18519000000;0;0;0;2827000000;1238000000;0;0;0;8000000;-2920000000;7745000000;18141000000;14427000000;0;301000000;0;301000000;301000000;14728000000;349000000;1572000000;1394000000;3413000000;0,18813736839204012;0,15225180530290502;0,017308858387078994;-0,05027286257648421;-1,21
78;AFL;2018;45,56;8;769588000;4337000000;82895000000;851000000;0;0;443000000;0;0;114200000000;0;0;0;5778000000;0;4020000000;0;0;0;116944000000;13000000;0;135000000;2151000000;-10612000000;21689000000;0;0;0;0;0;0;17706000000;0;222000000;0;0;0;0,1938770805477431;0,1836414772465305;0,1346304578357693;3,77
79;AFL;2017;43,89;8;792042000;3491000000;85336000000;827000000;0;0;434000000;0;0;116766000000;0;0;0;5289000000;0;4745000000;0;0;0;112619000000;22000000;0;67000000;4028000000;-9392000000;21600000000;0;0;0;0;0;0;17582000000;0;240000000;0;0;0;0,19712962962962963;0,18601851851851853;0,21314814814814814;5,48
80;AFL;2016;34,8;8;822942000;4859000000;76702000000;669000000;0;0;433000000;0;0;110052000000;0;0;0;5360000000;0;5387000000;0;0;0;109337000000;21000000;0;67000000;2630000000;-8196000000;22380000000;0;0;0;0;0;0;18313000000;0;268000000;0;0;0;0,19369973190348524;0,18172475424486148;0,11881143878462913;3,21
81;AFL;2015;29,95;8;861308000;4350000000;67794000000;705000000;0;0;427000000;0;0;101253000000;0;0;0;5011000000;0;4340000000;0;0;0;100588000000;20000000;0;67000000;625000000;-6991000000;20845000000;0;0;0;0;0;0;16983000000;0;289000000;0;0;0;0,19913648356920124;0,18527224754137683;0,12151595106740226;2,925
82;AFL;2014;30,545;8;902408000;4658000000;68270000000;842000000;0;0;429000000;0;0;102512000000;0;0;300000000;4982000000;0;5293000000;0;0;0;101420000000;14000000;0;67000000;1979000000;-5855000000;22606000000;0;0;0;0;0;0;18115000000;0;317000000;0;0;0;0,21268689728390694;0,19866407148544635;0,13054056445191542;3,25
83;AFL;2013;33,4;8;929004000;2543000000;61038000000;1165000000;0;0;481000000;0;0;105453000000;0;0;0;4897000000;0;3718000000;0;0;0;106687000000;6000000;0;67000000;-563000000;-4769000000;23827000000;0;0;0;0;0;0;19011000000;0;293000000;0;0;0;0,214420615268393;0,20212364124732446;0,1325387165820288;3,38
84;AFL;2012;26,56;8;933736000;2041000000;61578000000;976000000;0;0;564000000;0;0;116004000000;0;0;0;4352000000;0;3858000000;0;0;0;115116000000;9000000;0;67000000;2715000000;-4191000000;25272000000;0;0;0;0;0;0;20970000000;0;261000000;0;0;0;0,18055555555555555;0,17022792022792022;0,11340614118391897;3,055
85;A;2018;64,79;2;321000000;2247000000;0;776000000;638000000;187000000;822000000;2973000000;491000000;68000000;339000000;340000000;0;1799000000;0;0;324000000;507000000;0;0;0;0;3000000;-408000000;5308000000;4914000000;2227000000;385000000;1374000000;0;1374000000;1759000000;3986000000;38000000;75000000;210000000;928000000;0,18884818884818885;0,2505087505087505;0,1925111925111925;0,06430606430606431;0,97
86;A;2017;68,03;2;322000000;2678000000;0;724000000;575000000;192000000;757000000;2607000000;361000000;138000000;394000000;305000000;210000000;1801000000;0;0;291000000;457000000;0;0;0;0;3000000;-346000000;5300000000;4472000000;2063000000;339000000;1229000000;0;1229000000;1568000000;3631000000;22000000;79000000;212000000;841000000;0,18805903398926654;0,24463327370304114;0,17956171735241502;0,15295169946332737;2,1
87;A;2016;43,57;2;326000000;2289000000;0;631000000;533000000;182000000;639000000;2517000000;408000000;135000000;468000000;257000000;0;1912000000;0;0;269000000;419000000;0;0;0;0;6000000;-503000000;-1349000000;4202000000;2005000000;329000000;1253000000;0;1253000000;1582000000;3587000000;11000000;72000000;246000000;615000000;0,14635887672536887;0,205140409328891;0,12946216087577345;0,1099476439790576;1,4
88;A;2015;37,76;2;333000000;2003000000;0;606000000;541000000;536000000;604000000;2366000000;445000000;86000000;292000000;279000000;0;1655000000;0;0;258000000;439000000;0;0;0;0;6000000;-391000000;-1029000000;4038000000;1997000000;330000000;1189000000;0;1189000000;1519000000;3516000000;7000000;66000000;253000000;522000000;0,12927191679049035;0,1887072808320951;0,1188707280832095;0,0993065874195146;1,19
89;A;2014;39,5422;2;333000000;3028000000;0;983000000;1072000000;417000000;1101000000;2899000000;667000000;159000000;505000000;475000000;0;2762000000;0;0;435000000;792000000;0;0;0;0;6000000;-334000000;-840000000;6981000000;3388000000;719000000;2043000000;0;2043000000;2762000000;6150000000;9000000;113000000;384000000;831000000;0,11903738719381178;0,16373012462397937;0,09253688583297522;0,07219596046411689;1,47
90;A;2013;36,309;2;341000000;2675000000;0;899000000;1066000000;343000000;1134000000;3047000000;916000000;139000000;467000000;432000000;0;2699000000;0;0;439000000;731000000;0;0;0;0;6000000;91000000;-884000000;6782000000;3247000000;704000000;1880000000;0;1880000000;2584000000;5831000000;7000000;107000000;372000000;951000000;0,1402241226776762;0,19728693600707756;0,12665880271306398;0,10675317015629608;2,1
91;A;2012;25,7439;2;348000000;2351000000;0;923000000;1014000000;341000000;1164000000;3025000000;1086000000;109000000;523000000;461000000;250000000;2112000000;0;0;420000000;762000000;0;0;0;0;6000000;-111000000;-218000000;6858000000;3254000000;668000000;1817000000;0;1817000000;2485000000;5739000000;9000000;101000000;301000000;1119000000;0,163167104111986;0,21070282881306504;0,1520851560221639;0,16812481773111695;3,27
92;APD;2018;169,43;9;219300000;2791300000;184700000;1515800000;396100000;194300000;9923700000;788900000;438500000;1277200000;1546400000;594600000;460900000;3351700000;58200000;59600000;156600000;1066600000;775100000;0;0;0;249400000;-1741900000;-1059900000;8930200000;6189500000;64500000;760800000;0;760800000;778100000;6967600000;0;130500000;970700000;1965600000;0,2201070524736288;0,34974580636491903;0,22563884347495017;0,1677230073234642;6,78
93;APD;2017;151,22;9;218000000;3273600000;404000000;1540100000;335400000;323600000;8440200000;721500000;368300000;1286900000;1599100000;659500000;560400000;3402400000;39000000;98600000;438900000;731600000;778400000;0;0;0;249400000;-1847400000;-1162400000;8187600000;5753400000;57800000;726100000;0;726100000;693000000;6446400000;1500000;120600000;865800000;1427600000;0,17436122917582686;0,5187967169866627;0,17295666617812303;0,3664565928965753;13,65
94;APD;2016;150,34;9;216400000;1501300000;0;1807200000;619900000;388900000;8852700000;1150200000;488000000;1288100000;1766300000;676100000;1307100000;4918100000;43800000;146600000;376100000;777400000;767100000;0;0;0;249400000;-2388300000;-1257000000;9524400000;6402700000;132000000;855700000;0;855700000;940100000;7342800000;6200000;115500000;925900000;2106000000;0,22111629078997103;0,23718029482172107;0,22386712023854521;0,0662613917937088;2,89
95;APD;2015;127,58;9;214900000;206400000;0;1770400000;657800000;276200000;9636900000;1131300000;508300000;1265700000;1916100000;638900000;1929900000;3949100000;135100000;55800000;195300000;828200000;903300000;0;0;0;249400000;-2125900000;-1454900000;9894900000;6944100000;138800000;962900000;0;962900000;1073800000;8017900000;4600000;103500000;936400000;1699100000;0,17171472172533325;0,2762736359134504;0,17519126014411465;0,12914733852792853;5,88
96;APD;2014;130,18;9;212700000;336600000;0;1909200000;706000000;343000000;9532100000;1237300000;615800000;1257900000;1784600000;740600000;1294000000;4824500000;57600000;78000000;172100000;678300000;995500000;0;0;0;249400000;-1241900000;-1634900000;10439000000;7634600000;141400000;1064800000;0;1064800000;1164800000;8799400000;9400000;125100000;956900000;1328200000;0,12723440942619024;0,2337101254909474;0,12975380783599963;0,09499952102691829;4,61
97;APD;2013;106,57;9;209700000;450400000;0;1967900000;706100000;314700000;8974000000;1653800000;717300000;1195500000;1817300000;1025500000;1217300000;5056300000;31000000;63000000;162700000;759100000;827200000;0;0;0;249400000;-1020600000;-1833100000;10180400000;7472100000;133700000;1088800000;0;1088800000;1175500000;8647600000;6400000;141800000;907000000;1324400000;0,13009312011315863;0,23092412871792856;0,13264704726729795;0,09765824525558917;4,68
98;APD;2012;82,85;9;211200000;454400000;0;1923800000;786600000;251000000;8240600000;1598400000;761600000;1175700000;1676000000;1004900000;707700000;4584200000;32700000;48500000;155000000;773800000;670800000;0;0;0;249400000;-1348800000;-1657900000;9611700000;7051900000;126400000;946800000;0;946800000;1041000000;8092900000;5400000;123700000;840800000;1282400000;0,13342072682251838;0,2516828448661527;0,13655232685164956;0,12144573800680421;5,44
99;AKAM;2018;61,08;3;167311999;1036455000;855650000;479889000;0;163360000;910618000;1487404000;168348000;209066000;116067000;99089000;686552000;874080000;4557000;59578000;69083000;296407000;19624000;0;0;0;1629000;-48912000;3670033000;2714474000;953485000;246165000;465422000;517353000;982775000;1344937000;2298422000;26940000;43202000;434520000;362499000;0,13354299949087742;0,30238307679498866;0,12639244288212007;0,10991926981065209;1,76
100;AKAM;2017;65,04;3;171558999;313382000;398554000;459127000;0;137809000;862535000;1498688000;201259000;567592000;112829000;80278000;0;662913000;6839000;47584000;77705000;258337000;15510000;0;0;0;1699000;-21930000;4073362000;2502996000;875758000;222434000;406455000;493632000;900087000;1232762000;2108520000;17855000;18839000;372313000;316219000;0,12633619869947854;0,2825709669532033;0,12629744514174213;0,08722387091309775;1,26
101;AKAM;2016;66,68;3;174916999;324169000;512849000;368596000;0;104303000;801017000;1228503000;149463000;779311000;95953000;76120000;0;640087000;3758000;52959000;52972000;192537000;11652000;0;0;0;1733000;-56222000;4239588000;2340049000;809001000;167628000;371873000;426967000;798840000;1060125000;1869126000;14702000;18638000;334302000;459594000;0,19640357958316257;0,34716623455320805;0,19634033304430804;0,13509631635918734;1,79
102;AKAM;2015;52,63;3;178390999;289473000;460088000;380399000;0;123228000;753180000;1150244000;156095000;774674000;95844000;61982000;0;624288000;4163000;47364000;54154000;168940000;12888000;0;0;0;1772000;-41453000;4437420000;2197448000;725620000;148591000;330230000;440988000;771218000;1003155000;1728775000;11200000;16681000;299563000;466150000;0,2121324372635894;0,35171162184497656;0,20779740863037488;0,14626330179371708;1,78
103;AKAM;2014;62,96;3;178278999;238650000;519642000;329578000;0;174685000;601591000;1051294000;132412000;869992000;81747000;77412000;0;604851000;3829000;40411000;49679000;166509000;39299000;0;0;0;1783000;-17611000;4559430000;1963874000;610943000;125286000;280652000;379035000;659687000;858312000;1469255000;7680000;13932000;247406000;489519000;0,24926191802529082;0,3773734974850729;0,24430080544882207;0,170045532452693;1,84
104;AKAM;2013;47,18;3;178195999;333891000;340005000;271988000;0;83830000;450287000;757368000;77429000;573026000;67536000;73710000;0;0;3199000;32503000;36952000;120001000;4737000;0;0;0;1808000;-2091000;4561929000;1577922000;511087000;93879000;225910000;280380000;506290000;649182000;1160269000;6077000;0;184431000;413968000;0,2623501034905401;0,38277240573361676;0,26589020243079187;0,1859958857281919;1,61
105;AKAM;2012;40,91;3;177899999;201989000;235592000;218777000;0;72026000;345091000;731325000;84554000;657659000;39811000;43291000;0;0;2565000;22093000;26291000;111269000;0;0;0;0;2015000;-1640000;4571081000;1373947000;431900000;74744000;227033000;304404000;531437000;627143000;1059043000;6412000;0;204163000;314487000;0,2288931086861429;0,38265959312841036;0,2340636138075195;0,14846933688126251;1,12
106;ALK;2018;60,85;1;123230000;105000000;1131000000;366000000;60000000;125000000;6781000000;1943000000;127000000;0;274000000;132000000;486000000;1617000000;1169000000;0;1493000000;831000000;512000000;0;0;0;1000000;-448000000;-336000000;8264000000;6591000000;0;0;326000000;326000000;898000000;7489000000;38000000;73000000;398000000;643000000;0,07780735721200387;0,12778315585672798;0,0707889641819942;0,05287996127783156;3,52
107;ALK;2017;73,51;1;123060638;194000000;1427000000;341000000;57000000;127000000;6284000000;1943000000;133000000;0;234000000;120000000;307000000;2262000000;699000000;0;937000000;1336000000;454000000;0;0;0;1000000;-380000000;-354000000;7933000000;5633000000;0;0;357000000;357000000;922000000;6555000000;34000000;86000000;372000000;1260000000;0,15883020294970376;0,20988276818353713;0,15214924996848608;0,1303416109920585;7,75
108;ALK;2016;88,73;1;123557000;328000000;1252000000;302000000;47000000;121000000;5666000000;1934000000;143000000;0;169000000;92000000;319000000;2645000000;640000000;0;849000000;1275000000;463000000;0;0;0;1000000;-305000000;-333000000;5931000000;3875000000;0;0;225000000;225000000;590000000;4465000000;27000000;30000000;363000000;1349000000;0,227448996796493;0,2930365874220199;0,22677457427078065;0,137244983982465;6,54
109;ALK;2015;80,51;1;128373000;73000000;1255000000;212000000;51000000;72000000;4802000000;0;0;0;68000000;63000000;115000000;571000000;431000000;0;669000000;959000000;682000000;0;0;0;1000000;-303000000;-177000000;5598000000;3701000000;0;0;211000000;211000000;567000000;4268000000;21000000;8000000;320000000;1298000000;0,23186852447302608;0,2929617720614505;0,23436941764916042;0,15148267238299393;6,56
110;ALK;2014;59,76;1;135445000;107000000;1110000000;259000000;58000000;222000000;4299000000;0;0;0;126000000;62000000;117000000;686000000;374000000;0;631000000;861000000;750000000;0;0;0;1000000;-310000000;292000000;5368000000;3929000000;0;0;199000000;199000000;507000000;4436000000;21000000;28000000;294000000;962000000;0,17921013412816691;0,24161698956780925;0,18163189269746646;0,11270491803278689;4,42
111;ALK;2013;36,685;1;139910000;80000000;1250000000;152000000;60000000;220000000;3893000000;0;0;0;183000000;64000000;117000000;754000000;335000000;0;564000000;835000000;709000000;0;0;0;69000000;-183000000;536000000;5156000000;3861000000;0;0;179000000;179000000;457000000;4318000000;18000000;35000000;270000000;838000000;0,16252909231962762;0,2174166020170675;0,1582622187742436;0,09852598913886734;3,58
112;ALK;2012;21,545;1;141416000;122000000;1130000000;130000000;58000000;297000000;3609000000;0;0;0;159000000;65000000;161000000;871000000;443000000;0;534000000;741000000;446000000;0;0;0;70000000;-436000000;660000000;4657000000;3709000000;0;0;168000000;168000000;416000000;4125000000;19000000;46000000;264000000;532000000;0,11423663302555292;0,1769379428816835;0,11037148378784625;0,06785484217307279;2,2
113;ALB;2018;77,07;9;108427000;555320000;0;697887000;700540000;44674000;3021084000;1567169000;386143000;528722000;63106000;522516000;307294000;1397916000;0;60871000;0;353363000;382982000;0;0;0;1056000;-350682000;1368897000;3374950000;2157694000;70054000;0;0;446090000;516144000;2673838000;0;52405000;200698000;911540000;0,2700899272581816;0,32340953199306655;0,23547045141409503;0,20550289633920502;6,34
114;ALB;2017;127,89;9;110914000;1137303000;0;619393000;592781000;128086000;2493310000;1610355000;421503000;534064000;188869000;418537000;422012000;1415360000;0;54937000;0;360376000;370389000;0;0;0;1105000;-225668000;1863949000;3071976000;1961996000;84330000;0;0;437901000;522231000;2484227000;0;115350000;196928000;587749000;0,19132603900551307;0,26007527402557834;0,14544319356661642;0,01785495720018646;0,49
115;ALB;2016;86,08;9;112379000;2269756000;0;543105000;450263000;43494000;2360140000;1540032000;354564000;457533000;81188000;281874000;247544000;2121718000;0;254416000;0;610685000;412739000;0;0;0;1125000;-412412000;2084418000;2677203000;1706627000;80475000;0;0;380464000;460939000;2167566000;0;65181000;226169000;574551000;0,2146086792820716;0,3852109832537914;0,19246355244634045;0,24042816327338645;5,68
116;ALB;2015;56,01;9;111182000;213734000;0;656445000;508728000;452096000;2484738000;2893811000;1733047000;455417000;140973000;306517000;677345000;3174674000;0;69432000;0;632823000;736317000;0;0;0;1122000;-421288000;2059151000;3651335000;2454463000;102871000;0;0;512274000;615145000;3069608000;0;132722000;260076000;442435000;0,12117074987641506;0,20727377794697008;0,09809754514444717;0,09172152103271818;3
117;ALB;2014;60,13;9;78696000;2489768000;0;457472000;358361000;43249000;1231868000;243262000;44125000;194042000;98516000;231705000;711096000;2223035000;2010000;19554000;10370000;186715000;56884000;0;0;0;780000;-62413000;10447000;2445548000;1674700000;88310000;0;0;355135000;443445000;2118145000;0;41358000;103572000;271298000;0,11093546313546085;0,12133476832186488;0,08717023750913906;0,05451375315471216;1,69
118;ALB;2013;63,39;9;83839000;477239000;0;518268000;436049000;51359000;1357069000;284203000;88203000;212178000;94562000;194064000;24554000;1054310000;2444000;31879000;17896000;199849000;129188000;0;0;0;801000;116245000;9957000;2616416000;1755011000;82246000;0;0;162889000;245135000;2000146000;0;31559000;107370000;582909000;0,2227891130462434;0,2631164157381701;0,20808120726979196;0,157914872864254;4,9
119;ALB;2012;62,12;9;89189000;477696000;0;449025000;428145000;52447000;1296571000;276966000;94464000;207141000;90324000;172866000;12700000;686588000;3362000;29451000;13955000;185488000;63368000;0;0;0;889000;85264000;2761000;2745420000;1835425000;78919000;0;0;313227000;392146000;2227571000;0;32800000;99020000;406164000;0,1479423913281028;0,1915513837591334;0,13644287577128453;0,11347480531211983;3,47
120;ARE;2018;115,24;10;103010000;234181000;0;49475000;0;64613000;228717000;0;0;1129771000;12758199000;491421000;208000000;5270255000;250923000;0;250923000;110280000;0;0;134808000;64336000;1110000;-10435000;7351290000;1327459000;381120000;0;90405000;0;90405000;568066000;949186000;0;157495000;477661000;378273000;0,2849602134604534;0,7642179532475203;0,30343159374413825;0,28574291183381184;3,67
121;ARE;2017;130,59;10;91546000;254381000;0;49258000;0;44353000;108122000;0;0;633872000;11013967000;349884000;50000000;4714807000;248924000;0;248924000;92145000;0;0;88184000;74386000;998000;50024000;5898644000;1124511000;325609000;0;75009000;0;75009000;491792000;817401000;2257000;128645000;416783000;307110000;0,27310537647030575;0,6354059675716822;0,17270084507843855;0,1503702498241458;1,84
122;ARE;2016;111,13;10;76103000;125032000;0;47735000;0;29360000;96138000;0;0;392698000;9663925000;366174000;28000000;4136025000;231416000;0;231416000;76914000;0;0;59509000;216914000;877000;5355000;4889564000;897893000;278408000;0;63884000;0;63884000;377274000;655682000;6680000;106953000;313390000;242211000;0,2697548594320259;0,39474859476574603;-0,05546206507902389;-0,0733951595568737;-0,87
123;ARE;2015;90,36;10;71529000;125098000;0;27115000;0;50236000;41679000;0;0;480677000;8186315000;239838000;151000000;3814795000;211605000;0;211605000;62005000;0;0;26018000;367163000;725000;49191000;3925171000;819554000;261232000;0;59621000;0;59621000;320910000;582142000;4978000;105813000;261289000;237412000;0,28968438931418794;0,6238990963377642;0,17833724196331174;0,17597010081092887;2,02
124;ARE;2014;88,74;10;71170000;86011000;0;10548000;0;26884000;0;0;0;236389000;7776204000;127828000;304000000;3374579000;193699000;0;193699000;149924000;0;0;8810000;367163000;715000;-628000;3828352000;720394000;219164000;0;53530000;0;53530000;277626000;496790000;4157000;79299000;224096000;223604000;0,31039125811708596;0,5621493238422308;0,14651010419298327;0,14099784284710867;1,43
125;ARE;2013;63,62;10;68038000;57696000;0;9918000;0;27709000;0;0;0;140288000;7294153000;98037000;204000000;2857061000;188241000;0;188241000;132518000;0;0;11405000;380000000;712000;-36204000;3952281000;620992000;189039000;0;48520000;0;48520000;237643000;426682000;4589000;67952000;190778000;194310000;0,3129025816757704;0,6359937004019376;0,22439741574770689;0,21935387251365557;2
126;ARE;2012;69,32;10;62159913;140971000;0;8449000;0;39947000;0;0;0;115048000;6845701000;105520000;566000000;2615949000;143878000;0;143878000;124505000;0;0;14721000;380000000;632000;-24833000;3466052000;570317000;174523000;0;47795000;0;47795000;236645000;411168000;3375000;59100000;192005000;159149000;0,27905357897450017;0,6193590582079791;0,16115598868699338;0,17906883364865506;1,64
127;ALGN;2018;209,43;2;80064000;636899000;98460000;439009000;55641000;72470000;521329000;64029000;17920000;64887000;17125000;64256000;0;0;0;12028000;405577000;210212000;0;0;0;0;8000;-2774000;877514000;1966492000;518625000;128899000;852404000;0;852404000;981303000;1499928000;8576000;0;54727000;466564000;0,23725700384237516;0,26071044275796695;0,23730124505973074;0,2035273980265366;4,92
128;ALGN;2017;222,19;2;80085000;449511000;272031000;322825000;31688000;80948000;348793000;64614000;24454000;94554000;38379000;36776000;0;0;0;17908000;266842000;176290000;0;0;0;0;8000;571000;886435000;1473413000;356466000;97559000;665777000;0;665777000;763336000;1119802000;0;0;37739000;353611000;0,23999448898577655;0,2710163409716081;0,24758774355866278;0,15706254797534702;2,83
129;ALGN;2016;96,13;2;79856000;389275000;250981000;247415000;27131000;38176000;175167000;61044000;20954000;104844000;13320000;28596000;0;0;0;9242000;191407000;125090000;0;0;0;0;8000;-938000;864871000;1079874000;264580000;75720000;490653000;0;490653000;566373000;830953000;0;0;24002000;248921000;0,23050930015909263;0,24529158031399959;0,22462435432281913;0,1756519742118062;2,33
130;ALGN;2015;65,85;2;79998000;167714000;359581000;158550000;19465000;26700000;136473000;61074000;18088000;151370000;8202000;48188000;0;0;0;7447000;129553000;86484000;0;0;0;0;8000;-980000;821507000;845486000;205376000;61237000;390239000;0;390239000;451476000;656852000;0;0;18004000;188634000;0,2231071833241473;0,24140553480483415;0,22011127327951024;0,17033989918224549;1,77
131;ALGN;2014;55,91;2;80754000;199871000;254787000;129751000;15928000;56823000;90125000;61369000;20687000;147892000;7665000;28983000;0;0;0;7483000;90684000;74661000;0;0;0;0;8000;-140000;783410000;761653000;183210000;52799000;114806000;217262000;332068000;384867000;568077000;0;0;17856000;193576000;0,25415248151060915;0,27338564937051385;0,249941902677466;0,19146776813063165;1,77
132;ALGN;2013;57,14;2;80551000;242953000;127040000;113250000;13968000;47465000;75743000;61623000;23739000;101978000;8622000;20482000;0;0;0;7420000;77275000;70161000;0;0;0;0;8000;294000;729578000;660206000;162100000;44083000;112752000;180046000;292798000;336881000;498981000;0;0;16825000;94212000;0,14270091456303033;0,16656013426112456;0,1410756642623666;0,09738627034592233;0,78
133;ALGN;2012;27,75;2;80528000;306386000;28485000;98992000;15122000;36808000;79191000;99236000;45777000;21252000;3454000;22415000;0;0;0;5825000;61975000;65556000;0;0;0;0;8000;203000;670732000;560041000;143653000;42869000;95840000;152041000;247881000;294205000;437858000;757000;0;17811000;85592000;0,15283166768147333;0,18232058010038552;0,15051755139355869;0,10479768445524525;0,71
